Time_hours,Stem_cells,Buffer_cells,Producer_cells,Cumulative_yield
21.525525525525527,41541825.00213181,6161960.109521866,952296128.6583947,9341.254896303179
21.573573573573572,41233582.79023671,6116238.087191099,952650096.6571138,9374.205325128292
21.62162162162162,40927627.7452404,6070855.3223033175,953001438.0653949,9407.167953858932
21.669669669669666,40623942.89618547,6025809.29768487,953350172.3790045,9440.142691964165
21.71771771771772,40322511.39754898,5981097.514806093,953696318.9494755,9473.129449582457
21.765765765765764,40023316.528213754,5936717.493631637,954039896.9853193,9506.12813751613
21.813813813813812,39726341.69043918,5892666.772470753,954380925.5532365,9539.138667225874
21.86186186186186,39431570.408832535,5848942.907827617,954719423.5793294,9572.160950825197
21.90990990990991,39138986.10761701,5805543.442140335,955055410.1048042,9605.194899893839
21.957957957957955,38848573.13046913,5762466.0516704265,955388903.1071703,9638.240430920592
22.006006006006007,38560314.97808101,5719708.290850027,955719921.5409213,9671.297455893002
22.054054054054053,38274195.68001977,5677267.791265852,956048483.7496905,9704.3658896215
22.1021021021021,37990199.378536865,5635142.201303391,956374607.9474444,9737.445647518078
22.150150150150147,37708310.328568295,5593329.186146937,956698312.2184818,9770.536645596261
22.1981981981982,37428512.8977344,5551826.42777956,957019614.5174344,9803.638800471137
22.246246246246244,37150791.56634009,5510631.624983132,957338532.6692666,9836.752029359324
22.294294294294293,36875130.92759006,5469742.493273821,957655084.3691254,9869.876250079808
22.34234234234234,36601515.694033556,5429156.762973521,957969287.1778474,9903.011381077999
22.39039039039039,36329930.692083605,5388872.180849955,958281158.5257795,9936.157341405271
22.438438438438435,36060360.86022291,5348886.510653637,958590715.7140299,9969.314050712239
22.486486486486488,35792791.25085441,5309197.532564028,958897975.9131784,10002.481429255695
22.534534534534533,35527207.02207004,5269803.043970669,959202956.1710662,10035.659397861516
22.58258258258258,35263593.43618925,5230700.859611842,959505673.4141787,10068.847877918117
22.630630630630627,35001935.87333745,5191888.810286068,959806144.4347955,10102.046791437557
22.67867867867868,34742219.82513829,5153364.7434506435,960104385.8969597,10135.256061027168
22.726726726726724,34484430.88931344,5115126.523105937,960400414.3418581,10168.475609863326
22.774774774774773,34228554.75448415,5077172.029462101,960694246.2029698,10201.705361617698
22.822822822822822,33974577.22637595,5039499.159513706,960985897.7799486,10234.945240584419
22.87087087087087,33722484.21984679,5002105.826864915,961275385.2465684,10268.195171641419
22.918918918918916,33472261.7564524,4964989.961103409,961562724.653782,10301.455080236457
22.966966966966968,33223895.949224465,4928149.500548694,961847931.9525224,10334.724892287633
23.015015015015013,32977373.019572433,4891582.40030414,962131022.9683847,10368.004534293857
23.063063063063062,32732679.297003616,4855286.632123689,962412013.4020449,10401.29393333305
23.111111111111107,32489799.884069495,4819259.991512886,962690920.358381,10434.593009958146
23.15915915915916,32248724.852453068,4783500.987847945,962967755.2552178,10467.901711148299
23.207207207207205,32009438.0775698,4748007.2395590665,963242536.6027607,10501.219950927492
23.255255255255253,31771926.566819306,4712776.815597072,963515279.3260717,10534.547659978009
23.303303303303302,31536177.327601254,4677807.78491279,963785998.3502133,10567.88476898213
23.35135135135135,31302177.368436877,4643098.219701003,964054708.5958937,10601.231208639192
23.399399399399396,31069913.703549378,4608646.201351628,964321424.9689543,10634.586909708947
23.44744744744745,30839373.452574536,4574449.8212777665,964586162.259718,10667.951803493324
23.495495495495494,30610543.811111517,4540507.1801395565,964848935.1732459,10701.325821692204
23.543543543543542,30383412.101030767,4506816.396348244,965109758.270506,10734.70889667556
23.591591591591587,30157965.71789304,4473375.599884194,965368646.0271639,10768.100961208767
23.63963963963964,29934192.16068389,4440182.936514288,965625612.7996147,10801.501948610545
23.687687687687685,29712079.087580357,4407236.575531981,965880672.7614517,10834.9117930485
23.735735735735734,29491614.107091572,4374534.678851294,966133840.1433417,10868.330428425259
23.783783783783782,29272784.924801,4342075.422774161,966385129.0644405,10901.757789161235
23.83183183183183,29055579.53273245,4309857.0260769185,966634553.3148434,10935.193811204834
23.879879879879876,28839985.777329154,4277877.685948757,966882126.8518873,10968.638429727867
23.92792792792793,28625991.725268558,4246135.632267,967127863.379887,11002.091581077068
23.975975975975974,28413585.570919674,4214629.113860835,967371776.4564546,11035.553202280367
24.024024024024023,28202755.531861357,4183356.3830059376,967613879.6125422,11069.02323048952
24.072072072072068,27993489.67700427,4152315.6699109348,967854186.5498979,11102.501602063165
24.12012012012012,27785776.695781715,4121505.296889579,968092710.2573866,11135.988256670302
24.168168168168165,27579604.88200926,4090923.527527744,968329464.1783847,11169.483131869363
24.216216216216214,27374962.843558073,4060568.672001892,968564461.3955059,11202.986166894107
24.264264264264263,27171839.22539724,4030439.0460006297,968797714.9487358,11236.497301176209
24.31231231231231,26970222.786123525,4000532.982075631,969029237.7475239,11270.016474753527
24.360360360360357,26770102.389565386,3970848.82839129,969259042.5804378,11303.543628225267
24.40840840840841,26571466.86707434,3941384.928269672,969487142.273406,11337.078702017274
24.456456456456454,26374305.200787086,3912139.647412016,969713549.4791291,11370.621637359785
24.504504504504503,26178606.490065873,3883111.3689138307,969938276.7156436,11404.1723761084
24.552552552552548,25984359.92551473,3854298.489405417,970161336.396181,11437.730860605416
24.6006006006006,25791554.69320755,3825699.4048272977,970382740.9392239,11471.297033168887
24.64864864864865,25600180.082064576,3797312.526378367,970602502.6451143,11504.870836665483
24.696696696696694,25410225.4792312,3769136.279829521,970820633.7013639,11538.452214485851
24.744744744744747,25221680.352685373,3741169.102941199,971037146.2026405,11572.04111045183
24.792792792792792,25034534.239396285,3713409.443721768,971252052.1643665,11605.637468753297
24.84084084084084,24848776.75608074,3685855.762009562,971465363.5103663,11639.241234005547
24.88888888888889,24664397.60138621,3658506.529793974,971677092.0703593,11672.85235126089
24.936936936936938,24481386.557518303,3631360.2314609406,971887249.5780846,11706.470766017384
24.984984984984983,24299733.456641607,3604415.3588060434,972095847.709934,11740.096424039533
25.033033033033032,24119428.230042107,3577670.418331364,972302898.0284238,11773.729271620623
25.08108108108108,23940460.876591936,3551123.926564913,972508412.0184548,11807.369255414444
25.12912912912913,23762821.472877853,3524774.4115639213,972712401.0756663,11841.016322489342
25.177177177177175,23586500.159485262,3498620.4108690172,972914876.5222136,11874.670420254999
25.225225225225227,23411487.148087636,3472660.4725623396,973115849.5986118,11908.331496500281
25.273273273273272,23237772.732608445,3446893.1569332164,973315331.4508975,11941.999499452817
25.32132132132132,23065347.280203365,3421317.0351332594,973513333.1410003,11975.674377730875
25.36936936936937,22894201.230524424,3395930.689067035,973709865.6475898,12009.356080339414
25.41741741741742,22724325.094983984,3370732.7112827054,973904939.8669219,12043.044556666187
25.465465465465464,22555709.456018914,3345721.7048627,974098566.6136844,12076.739756477778
25.513513513513512,22388344.966354553,3320896.2833143556,974290756.6218439,12110.441629915713
25.56156156156156,22222222.3448059,3296255.0699389544,974481520.5494738,12144.150127473997
25.60960960960961,22057332.372989893,3271796.6973379976,974670868.9825339,12177.865199981592
25.657657657657655,21893665.904592,3247519.808810559,974858812.4242166,12211.586798651892
