Time_hours,Stem_cells,Buffer_cells,Producer_cells,Cumulative_yield
19.315315315315317,34275.67410947558,34258.0273299271,999929575.9941746,9870.143295876282
19.363363363363362,33301.65749515423,33284.99595489168,999931605.1441367,9904.735489452085
19.41141141141141,32355.319475262484,32339.588213963933,999933575.4260203,9939.327752202107
19.45945945945946,31435.873547151765,31421.020665249496,999935488.5645816,9973.920082119927
19.50750750750751,30542.555533577288,30528.532022956075,999937346.2334187,10008.512477257815
19.555555555555554,29674.622963451984,29661.382548997502,999939150.0564606,10043.104935725034
19.603603603603606,28831.35445486134,28818.853446402034,999940901.60947,10077.697455686162
19.65165165165165,28012.04912081295,28000.246271205826,999942602.421482,10112.290035359458
19.6996996996997,27216.026030289057,27204.882384131073,999944253.9760547,10146.88267301544
19.747747747747745,26442.623582908378,26432.10235507836,999945857.7128592,10181.475366975115
19.795795795795797,25691.19897005874,25681.265426064983,999947415.0289652,10216.068115608527
19.843843843843842,24961.12764119242,24951.748982613095,999948927.2801255,10250.66091733329
19.89189189189189,24251.80278830537,24242.948044632874,999950395.7820076,10285.253770613226
19.93993993993994,23562.63488343735,23554.274810519935,999951821.8112477,10319.846673957105
19.98798798798799,22893.051135324902,22885.15811895968,999953206.6068175,10354.439625917172
20.036036036036034,22242.495021595587,22235.042986834185,999954551.3711278,10389.032625087855
20.084084084084086,21610.425827877658,21603.390153786204,999955857.271122,10423.625670104546
20.13213213213213,20996.318200202593,20989.67563941468,999957125.4393337,10458.218759642386
20.18018018018018,20399.66174307546,20393.39034324922,999958356.9747949,10492.811892415228
20.228228228228225,19819.960553327688,19814.039586555933,999959552.9441875,10527.405067174339
20.276276276276278,19256.73281248224,19251.142708703323,999960714.3827978,10561.998282707318
20.324324324324323,18709.51038809134,18704.23267257311,999961842.295449,10596.591537837028
20.37237237237237,18177.838445437937,18172.855679386856,999962937.6574112,10631.184831420569
20.42042042042042,17661.27510095052,17656.57081573884,999964001.4151827,10665.778162348357
20.46846846846847,17159.391019250128,17154.949663972282,999965034.4874643,10700.371529543056
20.516516516516514,16671.769058428334,16667.575949106533,999966037.7659835,10734.964931958602
20.564564564564566,16198.003925685054,16194.04519565682,999967012.1162925,10769.558368579326
20.61261261261261,15737.701840508023,15733.964393671418,999967958.3785498,10804.151838419028
20.66066066066066,15290.480234459996,15286.951706562924,999968877.3681813,10838.745340520229
20.708708708708706,14855.967404403393,14852.636121628351,999969769.8767154,10873.33887395322
20.756756756756758,14433.802203506246,14430.65714394164,999970636.6724951,10907.932437815256
20.804804804804803,14023.63374367469,14020.664502275293,999971478.5013582,10942.526031229758
20.852852852852852,13625.12110344984,13622.317859123583,999972296.0873079,10977.119653345568
20.9009009009009,13237.933067649292,13235.286545893896,999973090.1330906,11011.713303336248
20.94894894894895,12861.747829226135,12859.249272639254,999973861.3208965,11046.30698039932
20.996996996996995,12496.252719991988,12493.893860713697,999974610.3129752,11080.900683755528
21.045045045045047,12141.143953451332,12138.916986094335,999975337.7522194,11115.494412648182
21.093093093093092,11796.126371540891,11794.023927598817,999976044.2627418,11150.088166342493
21.14114114114114,11460.91321925185,11458.928341461591,999976730.4503694,11184.681944124995
21.189189189189186,11135.22588800628,11133.35200715284,999977396.9032403,11219.275745302864
21.237237237237238,10818.793680902365,10817.02459392624,999978044.192338,11253.86956920331
21.285285285285283,10511.353590632349,10509.683439512835,999978672.8719897,11288.463415172993
21.333333333333332,10212.650079956557,10211.073331719454,999979283.4803623,11323.05728257746
21.38138138138138,9922.434885909162,9920.946316749207,999979876.5398849,11357.651170800633
21.42942942942943,9640.466799546242,9639.061477935045,999980452.5577585,11392.245079244258
21.477477477477475,9366.511461254004,9365.184731738893,999981012.0264176,11426.83900732734
21.525525525525527,9100.341168845109,9099.088637824623,999981555.423957,11461.432954485672
21.573573573573572,8841.734687303066,8840.552209939542,999982083.214557,11496.026920171325
21.62162162162162,8590.47707889311,8589.360741276703,999982595.8488564,11530.620903852237
21.669669669669666,8346.359514019321,8345.30561982022,999983093.7643788,11565.214905011693
21.71771771771772,8109.179092637951,8108.1841519715035,999983577.3859323,11599.808923147895
21.765765765765764,7878.738678526568,7877.799395797595,999984047.1259769,11634.402957773502
21.813813813813812,7654.846734435065,7653.959996625402,999984503.3849909,11668.997008415243
21.86186186186186,7437.317174480392,7436.480042705738,999984946.5517867,11703.591074613503
21.90990990990991,7225.969201916916,7225.178901990892,999985377.0038766,11738.185155921949
21.957957957957955,7020.627153302918,7019.8810657943195,999985795.1078215,11772.779251907083
22.006006006006007,6821.120355361223,6820.416007083921,999986201.2195439,11807.373362147915
22.054054054054053,6627.282982173378,6626.618038279773,999986595.6846426,11841.967486235566
22.1021021021021,6438.9539268284225,6438.326182741561,999986978.8386682,11876.561623772968
22.150150150150147,6255.976662387694,6255.384036605652,999987351.0074325,11911.15577437449
22.1981981981982,6078.199105880723,6077.639633695109,999987712.5073093,11945.749937665609
22.246246246246244,5905.473494673201,5904.945322166024,999988063.6455041,11980.344113282565
22.294294294294293,5737.656262774789,5737.157641330224,999988404.720324,12014.938300872083
22.34234234234234,5574.6079292322265,5574.137208174865,999988736.0214195,12049.532500091058
22.39039039039039,5416.192979029468,5415.74859924153,999989057.8300449,12084.126710606275
22.438438438438435,5262.279744327683,5261.86023355043,999989370.4193199,12118.72093209409
22.486486486486488,5112.740297716799,5112.344265059211,999989674.054461,12153.315164240172
22.534534534534533,4967.45034510308,4967.076475594849,999989968.9930147,12187.90940673922
22.58258258258258,4826.289128556089,4825.936180394086,999990255.4850628,12222.503659294729
22.630630630630627,4689.139324376353,4688.8061260226505,999990533.7734445,12257.097921618726
22.67867867867868,4555.886939405436,4555.572384876923,999990804.0939859,12291.692193431512
22.726726726726724,4426.421218838194,4426.124264556016,999991066.6756973,12326.286474461414
22.774774774774773,4300.634553480474,4300.354215562417,999991321.740973,12360.880764444577
22.822822822822822,4178.422395162749,4178.157745037521,999991569.5057734,12395.475063124719
22.87087087087087,4059.6831695538795,4059.433329769008,999991810.1798128,12430.069370252942
22.918918918918916,3944.3181855897583,3944.0823279425917,999992043.9667554,12464.663685587484
22.966966966966968,3832.231555877729,3832.0088985822395,999992271.0643865,12499.258008893525
23.015015015015013,3723.330116409834,3723.1199213463133,999992491.6647854,12533.852339942978
23.063063063063062,3617.5233528819017,3617.3249232290223,999992705.9544812,12568.446678514323
23.111111111111107,3514.7233261620486,3514.536004183658,999992914.1146123,12603.041024392396
23.15915915915916,3414.844593181837,3414.6677576805255,999993116.3210992,12637.635377368208
23.207207207207205,3317.8041382088372,3317.6372022341843,999993312.74479,12672.229737238758
23.255255255255253,3223.521303345695,3223.36371195356,999993503.5516095,12706.824103806875
23.303303303303302,3131.917724362774,3131.768953219638,999993688.9026943,12741.418476881043
23.35135135135135,3042.91726693466,3042.776821454747,999993868.9545271,12776.012856275252
23.399399399399396,2956.4459576290715,2956.313371061051,999994043.8590884,12810.607241808817
23.44744744744745,2872.4319245181814,2872.306756811713,999994213.7639803,12845.201633306238
23.495495495495494,2790.8053370230523,2790.687173953007,999994378.8125552,12879.796030597037
23.543543543543542,2711.4983500591575,2711.386801277472,999994539.1440344,12914.390433515635
23.591591591591587,2634.4450494311604,2634.339745591521,999994694.8936241,12948.984841901198
23.63963963963964,2559.5813917034016,2559.4819840999353,999994846.192643,12983.579255597504
23.687687687687685,2486.8451528426594,2486.7513119462524,999994993.1686319,13018.173674452797
23.735735735735734,2416.175876160862,2416.087290058885,999995135.9454631,13052.76809831968
23.783783783783782,2347.5148237117824,2347.4311973746935,999995274.6434427,13087.362527054967
23.83183183183183,2280.804929476873,2280.725985039407,999995409.379408,13121.956960519596
23.879879879879876,2215.9907470500134,2215.9162220981516,999995540.2668413,13156.551398578467
23.92792792792793,2153.0184051858178,2152.9480519725407,999995667.4159623,13191.145841100366
23.975975975975974,2091.835562757757,2091.769147559858,999995790.9338235,13225.740287957817
24.024024024024023,2032.3913664817533,2032.328668793386,999995910.9243985,13260.334739027008
24.072072072072068,1974.6364107417603,1974.5772221417922,999996027.4886669,13294.92919418767
24.12012012012012,1918.5226921248432,1918.4668159879657,999996140.7247097,13329.523653322984
24.168168168168165,1864.0035709183976,1863.950821909525,999996250.727791,13364.118116319458
24.216216216216214,1811.0337321444629,1810.983935774743,999996357.5904393,13398.712583066863
24.264264264264263,1759.5691487995107,1759.522140741143,999996461.4025247,13433.307053458111
24.31231231231231,1709.5670473424248,1709.522672182121,999996562.2513317,13467.901527389195
24.360360360360357,1660.985868229837,1660.943979145082,999996660.2216413,13502.49600475907
24.40840840840841,1613.7852325409183,1613.7456905878428,999996755.3958023,13537.090485469593
24.456456456456454,1567.9259082735427,1567.8885815821834,999996847.8538005,13571.684969425412
24.504504504504503,1523.3697783909372,1523.3345417951314,999996937.6733263,13606.27945653392
24.552552552552548,1480.0798111434906,1480.0465470123052,999997024.9298339,13640.87394670515
24.6006006006006,1438.0200258515206,1437.988623180459,999997109.6966162,13675.468439851711
24.64864864864865,1397.1554639538688,1397.1258181610513,999997192.0448642,13710.062935888709
24.696696696696694,1357.4521598594326,1357.42417276285,999997272.0437274,13744.657434733674
24.744744744744747,1318.8771131815256,1318.8506926947841,999997349.760372,13779.2519363065
24.792792792792792,1281.3982631921117,1281.3733218810028,999997425.2600348,13813.846440529367
24.84084084084084,1244.9844591843912,1244.9609145216675,999997498.6060841,13848.440947326688
24.88888888888889,1209.6054353423742,1209.5832094202171,999997569.860072,13883.03545662502
24.936936936936938,1175.2317855357421,1175.210804672615,999997639.0817876,13917.629968353036
24.984984984984983,1141.8349392004106,1141.8151336433716,999997706.3293061,13952.224482441432
25.033033033033032,1109.3871393277257,1109.3684434319823,999997771.6590348,13986.818998822899
25.08108108108108,1077.8614168211145,1077.843768561619,999997835.1257663,14021.413517432038
25.12912912912913,1047.231568667981,1047.2149093349155,999997896.7827245,14056.008038205331
25.177177177177175,1017.4721361473266,1017.4564100744857,999997956.6816095,14090.602561081061
